,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
3479,0,0.6885245901639344,0,0,0,0.0,False,1,0,1,0,0,0,0,2,0,0,2,1,0.49359223300970867,0.004009923840295407,0.0,0.0,0.00044603783747391106,0,True,False,False,True,False,False,False,True,False
3480,1,0.459016393442623,0,0,0,0.23943661971830985,False,1,2,1,2,0,0,0,0,0,0,0,0,0.5145631067961165,0.1097449803831064,0.0,0.2,0.17067259139567764,1,True,False,False,True,False,False,False,True,False
3481,1,0.9836065573770493,1,0,10,0.014084507042253521,True,1,0,1,0,0,2,0,2,2,0,0,1,0.8194174757281553,0.01879183014078006,0.0,0.06666666666666667,0.01857088354765592,1,False,False,True,False,True,False,False,True,False
3482,0,0.5737704918032788,0,0,0,0.16901408450704225,True,1,0,1,2,0,0,0,2,2,2,2,1,0.636504854368932,0.10443687975998155,0.21028318939546092,0.0,0.038875423595682135,1,False,True,False,True,False,False,True,False,False
3483,0,0.3278688524590164,1,0,1,0.5492957746478874,False,1,0,0,1,1,1,1,1,1,1,1,0,0.22601941747572815,0.08784906531271637,0.9158465555332396,0.0,0.35200520658004,1,False,False,False,False,False,True,False,True,False
3484,0,0.8524590163934426,0,0,0,0.22535211267605634,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23805825242718445,0.03597969074544197,0.0,0.0,0.11517033595906552,1,False,False,False,False,True,False,False,False,True
3485,0,0.6065573770491803,0,0,0,0.1267605633802817,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23223300970873784,0.020845834294945763,0.0,0.0,0.06687762292690591,1,False,False,False,True,False,False,False,True,False
3486,1,0.7049180327868853,1,3,3,0.8450704225352113,False,1,2,1,0,0,2,0,2,2,2,2,1,0.8535922330097088,0.7180417724440342,0.0,0.0,0.5910534347718756,1,False,False,True,False,True,False,True,False,False
3487,1,0.5901639344262295,0,0,0,0.36619718309859156,False,1,2,1,0,0,2,2,0,0,0,2,0,0.5394174757281553,0.18380452342487885,0.0,0.0,0.2570692789335488,1,True,False,False,True,False,False,True,False,False
3488,0,0.6885245901639344,1,0,1,0.8309859154929577,True,0,1,1,2,2,0,2,0,0,0,2,0,0.3704854368932039,0.2619316870528502,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
3489,1,0.34426229508196726,1,0,3,0.8873239436619719,True,1,2,1,2,0,0,0,2,0,0,2,1,0.5914563106796117,0.5046965151165475,0.0,0.0,0.6725465113669518,1,False,True,False,False,True,False,False,True,False
3490,0,0.6229508196721312,0,0,0,0.3802816901408451,False,1,0,1,0,0,2,0,2,0,0,2,1,0.5401941747572815,0.1878202169397646,0.0,0.0,0.3060997778226621,1,True,False,False,True,False,False,True,False,False
3491,0,0.2622950819672132,1,3,1,0.14084507042253522,True,1,0,0,1,1,1,1,1,1,1,1,1,0.22718446601941747,0.018636048926840527,0.0,0.0,0.08951895240018853,0,False,False,False,True,False,False,False,True,False
3492,1,0.14754098360655737,1,2,9,0.46478873239436624,False,1,2,1,0,2,0,0,2,2,2,2,1,0.836504854368932,0.3913224094161089,0.0,0.0,0.407650530756974,1,False,False,True,True,False,False,True,False,False
3493,0,1.0,0,0,0,0.49295774647887325,True,1,2,1,0,0,0,0,0,0,0,2,1,0.6594174757281553,0.30471382414031845,0.0,0.0,0.4198141789537468,1,False,False,True,False,False,True,True,False,False
3494,1,0.459016393442623,0,0,0,0.47887323943661975,True,0,1,1,0,0,2,0,2,2,2,2,0,0.4598058252427184,0.19418993768751444,0.0,0.0,0.0,1,False,True,False,True,False,False,True,False,False
3495,0,0.459016393442623,0,0,0,0.295774647887324,True,1,2,0,1,1,1,1,1,1,1,1,0,0.2815533980582524,0.06774751903992615,0.0,0.0,0.03258600956035818,1,False,False,False,False,False,True,False,True,False
3496,0,0.18032786885245905,0,0,0,0.04225352112676056,False,1,2,1,0,2,0,0,0,2,2,0,1,0.7685436893203883,0.038818370643895685,0.0,0.26666666666666666,0.05422024731255191,0,False,False,True,True,False,False,True,False,False
3497,0,0.47540983606557374,1,0,1,0.04225352112676056,False,1,2,1,0,0,0,0,0,2,2,2,1,0.745242718446602,0.04183014078006001,0.0,0.0,0.004645526156332055,0,False,False,True,True,False,False,True,False,False
3498,0,0.5245901639344263,1,2,5,0.5915492957746479,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23300970873786406,0.09221670897761368,0.0,0.0,0.42460557911981867,1,False,False,False,False,True,False,False,True,False
3499,1,0.3114754098360656,1,1,2,0.971830985915493,True,1,0,0,1,1,1,1,1,1,1,1,0,0.054368932038834944,0.16608585275790447,0.7117895159670615,0.0,0.624060234744945,1,False,False,False,False,False,True,False,True,False
3500,0,0.11475409836065575,0,0,0,0.19718309859154928,True,1,0,1,2,2,2,2,0,0,2,2,0,0.5871844660194174,0.11437802907915995,0.0,0.0,0.08462095199622972,1,True,False,False,False,True,False,False,True,False
3501,1,0.29508196721311475,0,0,0,0.02816901408450704,False,1,0,1,2,0,0,2,2,0,0,2,1,0.5778640776699029,0.02040733902607893,0.0,0.0,0.032022150407325124,1,False,True,False,True,False,False,False,True,False
3502,1,0.6885245901639344,1,0,1,0.08450704225352114,False,1,0,1,0,0,2,0,0,0,0,2,0,0.04660194174757281,0.03709323794138011,0.0,0.0,0.01007372248030701,0,False,True,False,True,False,False,True,False,False
3503,1,0.8032786885245903,0,0,0,0.47887323943661975,True,1,2,1,0,0,2,0,2,2,0,2,1,0.8652427184466019,0.4012808677590584,0.0,0.0,0.3896940012118765,0,False,False,True,True,False,False,True,False,False
3504,0,0.3606557377049181,1,0,3,0.014084507042253521,True,1,0,1,0,0,0,0,0,0,0,2,1,0.4240776699029126,0.007125548119086083,0.0,0.0,0.01693821674633632,0,True,False,False,True,False,False,False,True,False
3505,1,0.5737704918032788,0,3,0,0.3943661971830986,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23184466019417477,0.0595718901453958,0.0,0.0,0.016270562624834492,1,False,False,False,False,True,False,False,False,True
3506,1,0.2786885245901639,0,0,0,1.0,True,0,1,1,2,2,2,2,2,2,2,2,1,0.5724271844660194,0.513039464574198,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
3507,0,0.47540983606557374,0,0,0,0.36619718309859156,False,1,2,1,0,0,0,0,2,2,2,2,1,0.8120388349514562,0.31223171013154855,0.0,0.0,0.0839981821854171,0,False,False,True,True,False,False,False,False,True
3508,0,0.2295081967213115,1,0,0,0.9859154929577465,False,1,0,1,2,2,2,2,2,2,2,2,1,0.7332038834951456,0.6866489729979229,0.0,0.0,0.0615448057631455,1,False,True,False,False,False,True,False,True,False
3509,0,0.5409836065573771,0,0,0,0.4084507042253521,False,1,0,1,2,2,2,2,2,0,0,0,0,0.6574757281553398,0.26422801753981073,0.0,0.33333333333333337,0.03551471083282839,1,False,True,False,False,True,False,False,True,False
3510,1,0.7540983606557378,1,0,6,0.25352112676056343,False,0,1,1,0,2,2,0,0,0,0,2,1,0.34407766990291255,0.06442995615047312,0.0,0.0,0.0,1,False,True,False,True,False,False,False,True,False
3511,1,0.5737704918032788,1,2,1,0.7746478873239437,True,1,2,0,1,1,1,1,1,1,1,1,0,0.2652427184466019,0.15964112624048005,0.5906808596103635,0.0,0.5917771942817389,1,False,False,False,False,False,True,True,False,False
3512,1,0.11475409836065575,1,0,1,0.49295774647887325,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2396116504854369,0.08091968612970228,0.0,0.0,0.1273480105029287,1,False,False,False,False,True,False,True,False,False
3513,0,0.2622950819672132,1,1,3,0.7887323943661972,False,1,2,1,2,2,0,2,0,0,0,2,0,0.5840776699029125,0.4233844911147011,0.0,0.0,0.02462465495186158,1,False,True,False,True,False,False,True,False,False
3514,1,0.39344262295081966,0,0,0,0.02816901408450704,False,1,0,1,0,0,0,0,0,0,0,0,1,0.6182524271844659,0.02176321255481191,0.0,0.13333333333333333,0.024380596512489063,1,False,False,True,True,False,False,False,True,False
3515,0,0.18032786885245905,1,0,0,0.7183098591549296,False,1,2,1,0,2,0,2,2,2,2,2,1,0.8753398058252426,0.5907339026078929,0.0,0.0,0.6468053591866963,1,False,False,True,True,False,False,False,True,False
3516,0,0.34426229508196726,0,0,0,0.014084507042253521,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23300970873786406,0.002550196168936072,0.0,0.0,0.02427680154402029,1,False,False,False,True,False,False,False,False,True
3517,1,0.47540983606557374,0,0,0,0.22535211267605634,False,0,1,1,0,0,0,0,0,0,0,2,0,0.272621359223301,0.042003231017770606,0.0,0.0,0.0,1,False,True,False,True,False,False,False,True,False
3518,1,1.0,0,0,0,0.0,False,1,2,1,0,0,0,0,0,0,0,2,1,0.6629126213592232,0.0065255019616893605,0.0,0.0,0.007992212572095425,0,False,False,True,True,False,False,True,False,False
3519,1,0.7704918032786886,0,0,0,0.943661971830986,False,1,2,1,0,2,2,0,0,2,0,2,1,0.8225242718446601,0.7482575582737133,0.0,0.0,0.37522161628402795,1,False,False,True,True,False,False,True,False,False
3520,1,0.29508196721311475,0,0,0,0.7887323943661972,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23883495145631067,0.1269328409877683,0.0,0.0,0.6192940820036358,1,False,False,False,False,False,True,False,True,False
3521,1,0.34426229508196726,1,0,5,1.0,True,1,2,1,2,0,0,0,0,0,0,2,0,0.5071844660194175,0.45751211631663974,0.0,0.0,0.48959806099777825,1,False,True,False,False,False,True,True,False,False
3522,1,0.7049180327868853,0,0,0,0.35211267605633806,False,1,2,1,0,0,2,2,0,0,0,2,1,0.7324271844660193,0.26111239326102004,0.0,0.0,0.27489957135483295,1,False,False,True,True,False,False,False,True,False
3523,1,0.08196721311475408,0,3,0,0.18309859154929578,False,1,0,1,2,2,2,2,0,2,2,2,0,0.6687378640776698,0.11954765751211632,0.0,0.0,0.14425256401624814,1,True,False,False,False,False,True,True,False,False
3524,0,0.1311475409836066,0,0,0,0.4084507042253521,True,1,2,1,0,0,2,0,2,2,2,0,0,0.8578640776699029,0.3551927071313178,0.0,0.5333333333333333,0.2902612266882112,1,False,False,True,True,False,False,True,False,False
3525,1,0.42622950819672134,0,0,0,0.9154929577464789,False,0,1,1,0,0,0,2,0,0,0,2,0,0.30640776699029126,0.2266732056312024,0.0,0.0,0.0,1,True,False,False,False,True,False,False,True,False
3526,1,0.18032786885245905,1,0,1,0.676056338028169,True,1,2,1,2,2,0,0,2,0,0,0,1,0.8066019417475727,0.5439995384260328,0.0,0.2,0.6483903364079087,1,False,False,True,True,False,False,True,False,False
3527,0,0.4098360655737705,1,3,10,0.19718309859154928,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23572815533980582,0.03659704592660974,0.0,0.0,0.19625664848852087,1,False,False,False,False,True,False,False,True,False
3528,1,0.21311475409836067,1,0,4,0.9859154929577465,False,1,2,1,0,2,2,2,2,2,2,2,0,0.015533980582524268,0.685212324024925,0.0,0.0,0.30115128256917795,1,False,True,False,False,False,True,False,True,False
3529,0,0.0655737704918033,0,0,0,0.5352112676056339,False,1,0,0,1,1,1,1,1,1,1,1,0,0.0,0.08581237018232173,0.0,0.0,0.3259190062613614,1,False,False,False,False,False,True,False,True,False
3530,0,0.1639344262295082,1,2,2,0.9295774647887325,False,0,1,1,2,2,2,2,2,0,0,2,0,0.4986407766990292,0.4160108469882298,0.0,0.0,0.0,1,True,False,False,False,False,True,False,True,False
3531,1,0.016393442622950838,1,1,6,0.4225352112676057,False,1,0,1,0,0,2,2,0,0,0,2,0,0.49980582524271844,0.18788368336025849,0.0,0.0,0.217756233308647,1,False,True,False,True,False,False,False,True,False
3532,0,0.7213114754098361,0,0,0,0.6901408450704226,False,1,2,1,2,2,0,2,2,2,2,2,1,0.9293203883495146,0.6383971843987999,0.0,0.0,0.38852981440337536,0,False,False,True,False,False,True,True,False,False
3533,1,0.6557377049180328,0,0,0,0.16901408450704225,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23262135922330096,0.02594622663281791,0.0,0.0,0.06830550506070604,1,False,False,False,False,False,True,False,True,False
3534,1,0.0655737704918033,1,2,1,0.647887323943662,True,1,0,1,2,2,2,0,0,2,2,2,1,0.8240776699029125,0.50457535195015,0.0,0.0,0.20555050607060305,1,False,False,True,False,True,False,True,False,False
3535,1,0.4426229508196722,0,0,0,0.1267605633802817,True,0,1,1,0,0,2,0,0,0,0,0,0,0.3067961165048544,0.02728479113777983,0.0,0.26666666666666666,0.0,0,False,True,False,True,False,False,False,True,False
3536,1,0.14754098360655737,1,0,1,0.3098591549295775,False,1,2,1,0,2,2,0,0,0,0,2,0,0.7320388349514563,0.22493653357950613,0.16670014059048002,0.0,0.11646075989137998,1,False,False,True,True,False,False,True,False,False
3537,1,0.42622950819672134,1,2,1,0.7887323943661972,False,1,0,0,1,1,1,1,1,1,1,1,0,0.22834951456310676,0.12033233325640434,0.0,0.0,0.6645458829866021,1,False,False,False,False,True,False,False,True,False
3538,0,0.09836065573770492,1,0,9,0.7746478873239437,False,1,2,1,0,0,0,0,2,0,0,2,1,0.7425242718446601,0.5635818139856912,0.0,0.0,0.6725240692116072,1,False,False,True,True,False,False,True,False,False
3539,0,0.5245901639344263,0,0,0,0.1267605633802817,True,1,2,0,1,1,1,1,1,1,1,1,1,0.26796116504854367,0.02900415416570505,0.0,0.0,0.04771763280145425,1,False,False,False,True,False,False,False,True,False
3540,0,0.459016393442623,1,2,1,0.4084507042253521,True,1,0,1,2,0,0,2,0,2,2,2,0,0.592621359223301,0.21978998384491116,0.0,0.0,0.13869252002962365,1,False,True,False,True,False,False,True,False,False
3541,1,0.9016393442622951,0,0,0,0.5915492957746479,False,1,2,1,0,0,0,0,2,0,0,2,1,0.7366990291262134,0.41850911608585273,0.0,0.0,0.1062720213649319,1,False,False,True,False,False,True,True,False,False
3542,0,0.836065573770492,0,0,0,0.7464788732394366,True,1,2,1,2,2,0,2,2,2,2,2,0,0.7180582524271845,0.499803831063928,0.0,0.0,0.1829933346798627,0,False,True,False,False,True,False,True,False,False
3543,0,0.3278688524590164,1,1,10,0.11267605633802817,False,1,0,1,0,0,0,2,0,0,0,2,1,0.6667961165048543,0.07254788829909993,0.0,0.0,0.02045041405776611,1,False,False,True,True,False,False,True,False,False
3544,1,0.016393442622950838,0,0,0,0.36619718309859156,False,1,2,1,0,0,2,0,0,0,0,0,1,0.7091262135922329,0.26009693053311794,0.6011247238401285,0.8666666666666667,0.19321854170874572,1,False,False,True,True,False,False,True,False,False
3545,0,0.4426229508196722,0,0,0,0.26760563380281693,True,1,0,0,1,1,1,1,1,1,1,1,1,0.2244660194174757,0.037947149780752365,0.0,0.0,0.18997284499203307,1,False,False,False,True,False,False,False,True,False
3546,1,0.3278688524590164,1,0,1,0.08450704225352114,True,1,0,1,0,0,0,0,0,0,0,0,1,0.6163106796116504,0.049884606508192944,0.0,0.06666666666666667,0.02896440674162347,0,False,False,True,True,False,False,True,False,False
3547,1,0.2622950819672132,0,0,0,0.07042253521126761,False,1,0,1,0,0,0,0,0,0,0,0,0,0.4252427184466019,0.0290964689591507,0.0,0.06666666666666667,0.06927893354877804,0,True,False,False,True,False,False,True,False,False
3548,1,0.0655737704918033,1,0,6,0.7042253521126761,False,1,2,1,2,2,0,2,2,2,2,2,0,0.9324271844660194,0.654004154165705,0.4073107049608355,0.0,0.38242274288022626,1,False,False,True,False,True,False,False,True,False
3549,1,0.03278688524590162,0,0,0,0.014084507042253521,False,1,0,1,0,0,0,0,0,0,0,2,0,0.062135922330097085,0.014066466651280866,0.0,0.0,0.020231603043156268,0,False,False,True,True,False,False,False,True,False
3550,1,0.8196721311475411,0,0,0,0.0,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23339805825242718,0.0001442418647588273,0.0,0.0,0.005574070333714851,0,False,False,False,True,False,False,False,True,False
3551,0,0.0,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,2,2,1,0.6267961165048543,0.0059889222247865226,0.0,0.0,0.010887250611548735,1,False,False,True,True,False,False,False,True,False
3552,0,0.6229508196721312,0,0,0,0.5211267605633804,False,1,2,1,2,2,2,0,2,2,2,2,0,0.7308737864077669,0.36566466651280866,0.0,0.0,0.26767319733387196,1,False,True,False,False,True,False,True,False,False
3553,1,0.016393442622950838,0,0,0,0.14084507042253522,False,1,0,1,0,2,0,0,0,0,0,2,1,0.6671844660194175,0.09780752365566582,0.0,0.0,0.04181254067640657,1,False,False,True,True,False,False,False,True,False
3554,0,0.4918032786885246,0,0,0,0.7746478873239437,False,1,2,1,0,2,2,0,2,2,2,0,1,0.9071844660194174,0.6803138702977152,0.0,0.2,0.5094593684777486,1,False,False,True,False,True,False,True,False,False
3555,0,0.2622950819672132,1,0,10,1.0,True,1,2,1,2,2,2,2,2,2,2,2,1,0.9603883495145631,0.9420666974382645,0.0,0.0,0.5857402544940417,1,False,False,True,False,False,True,True,False,False
3556,0,0.5409836065573771,0,0,0,0.16901408450704225,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2345631067961165,0.029361873990306948,0.0,0.0,0.09689681096972555,1,False,False,False,False,True,False,False,False,True
3557,0,0.21311475409836067,0,0,0,0.0,False,1,0,1,0,0,2,0,0,0,0,2,0,0.6644660194174756,0.006548580660050774,0.0,0.0,0.0019945465562512628,1,False,False,True,True,False,False,True,False,False
3558,0,0.0,1,0,8,0.08450704225352114,False,1,0,1,0,0,0,0,0,0,0,2,1,0.6151456310679612,0.05293676436648974,0.0,0.0,0.08094324378913352,1,False,False,True,True,False,False,True,False,False
3559,0,0.6557377049180328,1,0,7,0.7042253521126761,False,1,2,0,1,1,1,1,1,1,1,1,0,0.27572815533980577,0.14567851373182553,0.0,0.0,0.2928617114387666,1,False,False,False,False,False,True,False,False,True
3560,0,0.8196721311475411,1,0,5,0.3943661971830986,False,0,1,1,2,0,2,0,0,2,0,2,1,0.4271844660194175,0.1396088160627741,0.0,0.0,0.0,1,True,False,False,False,True,False,True,False,False
3561,1,0.8032786885245903,0,0,0,0.0,True,1,0,1,0,0,2,0,0,0,0,2,1,0.007766990291262127,0.0036175859681513963,0.0,0.0,0.011159361745102,0,True,False,False,True,False,False,False,False,True
3562,1,0.6065573770491803,0,0,0,0.0,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23766990291262136,0.00020770828525271167,0.0,0.0,0.013257703269822035,0,False,False,False,True,False,False,False,True,False
3563,1,0.08196721311475408,0,0,0,0.35211267605633806,False,1,0,1,2,0,0,2,2,2,2,2,0,0.6601941747572815,0.21804177244403417,0.0,0.0,0.3618404811598106,1,False,True,False,False,True,False,True,False,False
3564,1,0.5081967213114754,0,0,0,0.02816901408450704,True,1,2,1,0,2,2,0,2,2,2,2,1,0.8959223300970872,0.03513154858066005,0.0,0.0,0.01163906281559281,0,False,False,True,True,False,False,True,False,False
3565,1,0.3606557377049181,0,0,0,0.0,False,1,0,1,0,2,0,0,0,0,0,0,1,0.6629126213592232,0.0065255019616893605,0.0,0.06666666666666667,0.009206894230121863,0,False,False,True,True,False,False,True,False,False
3566,0,0.2622950819672132,1,2,3,0.9295774647887325,True,1,2,1,2,0,0,2,2,2,2,2,0,0.9064077669902912,0.8066812831756289,0.0,0.0,0.7583905608294621,1,False,False,True,False,False,True,False,True,False
3567,0,0.2622950819672132,1,0,3,0.9014084507042254,True,1,2,1,2,0,2,0,2,2,2,0,1,0.8935922330097087,0.7957708285252711,0.0,0.4,0.7423163670638929,1,False,False,True,True,False,False,True,False,False
3568,0,0.459016393442623,0,2,0,0.5915492957746479,False,1,0,1,2,2,0,2,2,2,2,0,1,0.9009708737864077,0.5208285252711747,0.0,0.8666666666666667,0.12291849009178843,1,False,False,True,False,True,False,False,True,False
3569,0,0.2622950819672132,0,0,0,0.5352112676056339,True,0,1,1,0,0,2,0,2,2,2,2,1,0.4718446601941747,0.22993307177475192,0.0,0.0,0.0,0,False,True,False,True,False,False,True,False,False
3570,0,0.04918032786885246,1,1,9,0.11267605633802817,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23572815533980582,0.019882298638356794,0.0,0.0,0.0778378105433246,1,False,False,False,False,False,True,False,True,False
3571,1,0.0,1,1,1,0.4084507042253521,False,1,2,1,0,2,0,2,0,0,2,2,1,0.7266019417475728,0.29441495499653814,0.0,0.0,0.0861778765232613,1,False,False,True,True,False,False,True,False,False
3572,0,0.4918032786885246,1,1,3,0.4366197183098592,False,1,0,1,2,2,0,2,0,0,0,2,0,0.5545631067961164,0.21299907685206557,0.0,0.0,0.41886038735160125,1,False,True,False,True,False,False,True,False,False
3573,1,0.7213114754098361,1,3,1,0.33802816901408456,False,1,0,1,0,2,2,0,0,0,0,2,0,0.4943689320388349,0.15424071082390955,0.0,0.0,0.25366648712942397,1,False,True,False,False,True,False,False,True,False
3574,1,0.6065573770491803,0,0,0,0.16901408450704225,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23106796116504852,0.02849642280175398,0.0,0.0,0.03686965596175858,1,False,False,False,False,False,True,False,True,False
3575,0,0.5901639344262295,1,0,4,0.02816901408450704,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23223300970873784,0.003109854604200323,0.0,0.0,0.03480778293947351,1,False,False,False,True,False,False,False,True,False
3576,1,0.2622950819672132,0,0,0,0.014084507042253521,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2349514563106796,0.0020770828525271167,0.0,0.0,0.008881482977625171,1,False,False,False,True,False,False,False,True,False
3577,1,0.3770491803278688,1,2,1,0.9295774647887325,True,1,0,1,2,2,0,0,0,0,0,0,1,0.4986407766990292,0.4407339026078929,0.0,0.06666666666666667,0.20486882560201083,1,True,False,False,False,False,True,True,False,False
3578,1,0.9508196721311476,1,0,3,0.9154929577464789,False,1,2,1,0,2,2,2,2,2,0,2,1,0.9199999999999999,0.8143953381029311,0.0,0.0,0.40343701609102545,1,False,False,True,False,True,False,True,False,False
3579,0,0.6885245901639344,1,1,8,0.04225352112676056,False,1,0,1,2,0,0,0,0,0,0,2,0,0.4683495145631068,0.02288252942534041,0.0,0.0,0.05009089072914563,1,True,False,False,True,False,False,True,False,False
3580,0,0.5081967213114754,1,3,6,0.6901408450704226,True,1,2,1,2,2,2,2,0,2,2,2,1,0.6994174757281553,0.46427417493653356,0.0,0.0,0.6898157499046209,1,False,True,False,False,True,False,True,False,False
3581,0,0.639344262295082,0,0,0,0.8309859154929577,True,0,1,1,0,2,0,0,2,2,2,2,1,0.4722330097087378,0.34717285945072696,0.0,0.0,0.0,0,True,False,False,True,False,False,True,False,False
3582,1,0.459016393442623,0,0,0,0.8873239436619719,False,1,2,1,0,0,2,2,2,2,2,2,1,0.8904854368932038,0.7928686822063236,0.0,0.0,0.4658991449538814,1,False,False,True,False,True,False,False,True,False
3583,0,0.7377049180327869,0,0,0,0.8169014084507042,True,1,2,0,1,1,1,1,1,1,1,1,0,0.2675728155339806,0.17012462497115163,0.0,0.0,0.6824014228326489,1,False,False,False,False,False,True,True,False,False
3584,1,0.5901639344262295,0,0,0,0.7042253521126761,True,1,2,1,0,0,0,0,0,2,2,0,0,0.7254368932038835,0.476650126932841,0.5977103836111669,0.2,0.6569716555577999,1,False,False,True,True,False,False,True,False,False
3585,0,0.29508196721311475,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,0,2,1,0.42951456310679603,0.0030579275328871443,0.0,0.0,0.007408716533135843,0,True,False,False,True,False,False,True,False,False
3586,0,0.5737704918032788,0,0,0,0.1267605633802817,True,1,0,1,0,2,0,2,0,2,2,2,0,0.581747572815534,0.07693861066235864,0.0,0.0,0.10505733970690546,1,False,True,False,False,True,False,False,True,False
3587,0,0.09836065573770492,1,3,1,0.22535211267605634,False,1,0,1,2,0,0,2,0,0,0,2,1,0.5075728155339806,0.10405031156242789,0.0,0.0,0.09647602055701432,1,False,True,False,True,False,False,False,True,False
3588,0,0.4426229508196722,1,0,1,0.23943661971830985,False,0,1,1,0,0,2,0,2,0,0,2,1,0.3809708737864077,0.07512693284098777,0.0,0.0,0.0,0,True,False,False,True,False,False,True,False,False
3589,1,0.5081967213114754,0,0,0,0.0,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23805825242718445,0.00021347795984306452,0.0,0.0,0.0004123746044570121,1,False,False,False,True,False,False,True,False,False
3590,0,0.3278688524590164,1,0,1,0.8028169014084507,True,1,2,1,2,2,2,0,2,2,2,2,1,0.9277669902912621,0.7068716824371106,0.0,0.0,0.4554130478691174,0,False,False,True,False,False,True,True,False,False
3591,0,0.21311475409836067,1,0,10,0.8169014084507042,True,1,0,1,0,2,0,2,2,2,2,2,1,0.8547572815533979,0.6942130163858758,0.0,0.0,0.7572123476738707,1,False,False,True,False,False,True,False,True,False
3592,0,0.2786885245901639,0,0,0,0.014084507042253521,False,1,0,1,2,2,0,0,2,0,0,0,1,0.785631067961165,0.017274405723517194,0.0,0.06666666666666667,0.02624610067550888,1,False,False,True,True,False,False,True,False,False
3593,0,0.42622950819672134,0,0,0,0.323943661971831,False,1,0,1,2,0,0,2,0,0,0,2,0,0.5153398058252427,0.15721209323794139,0.0,0.0,0.20319127449000204,1,False,True,False,True,False,False,False,True,False
3594,0,0.03278688524590162,1,0,1,0.647887323943662,True,1,0,0,1,1,1,1,1,1,1,1,0,0.2302912621359223,0.10417147472882529,0.0,0.0,0.6051807715613009,1,False,False,False,False,False,True,True,False,False
3595,0,0.2295081967213115,1,0,1,0.02816901408450704,False,1,2,1,0,2,0,0,0,2,2,0,1,0.7883495145631068,0.025865451188552966,0.0,0.06666666666666667,0.02660236989160439,0,False,False,True,True,False,False,False,True,False
3596,0,0.14754098360655737,1,0,5,0.7605633802816901,False,1,0,1,2,2,0,2,0,0,0,2,0,0.5188349514563106,0.3569409185321948,0.0,0.0,0.036412397046612366,1,False,True,False,False,False,True,False,True,False
3597,1,0.9508196721311476,1,0,1,0.5915492957746479,True,1,2,1,0,2,2,2,2,2,0,2,1,0.9378640776699029,0.5387837525963535,0.0,0.0,0.17514980138692524,0,False,False,True,True,False,False,True,False,False
3598,0,0.4918032786885246,0,1,0,0.0,True,1,0,1,0,0,0,0,0,0,0,2,0,0.43456310679611654,0.003132933302561736,0.0,0.0,0.01295192890325187,0,True,False,False,True,False,False,False,False,True
3599,1,0.18032786885245905,0,0,0,0.14084507042253522,False,1,0,1,2,0,0,0,0,0,0,2,1,0.6485436893203883,0.08919339949226865,0.0,0.0,0.11997576247222785,0,False,False,True,True,False,False,True,False,False
3600,0,0.6885245901639344,0,0,0,0.8309859154929577,False,0,1,1,2,0,2,0,2,2,2,2,0,0.4939805825242718,0.37136510500807757,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
3601,1,0.016393442622950838,0,3,0,1.0,False,0,1,1,2,2,2,2,2,2,2,2,0,0.5996116504854369,0.5369143780290792,0.0,0.0,0.0,1,True,False,False,False,False,True,False,True,False
3602,0,0.5901639344262295,1,1,5,0.9577464788732395,False,1,2,0,1,1,1,1,1,1,1,1,1,0.276504854368932,0.19093007154396494,0.5641695119501907,0.0,0.40609641149936043,1,False,False,False,False,False,True,True,False,False
3603,1,0.8852459016393442,1,0,7,0.3943661971830986,True,1,2,1,0,0,0,0,0,2,2,2,1,0.7324271844660193,0.26989960766212784,0.0,0.0,0.2989715882313338,1,False,False,True,False,False,True,True,False,False
